random_var_0,random_var_1,random_var_2,random_var_3,random_var_4,random_var_5,random_var_6,random_var_7,random_var_8,random_var_9,random_var_10,random_var_11,random_var_12,random_var_13,random_var_14,random_var_15,random_var_16,random_var_17,random_var_18,random_var_19,cat_3,cat_5,cat_20,cat_200,num_2%,num_20%,num_90%,num_99%,weight_variable,sample variable,target,amount
-0.9453706,-0.9241493,0.07972092,-0.97548676,-0.9729252,0.98966986,0.5193073,-0.7901535,-3.3558974,-4.824528,2.1582403,0.020044798,0.84992635,1.170276,0.7150785,4.5433435,-0.25036895,4.893769,-0.39004532,-3.5618203,2,nan,7.0,146,10.663149,66.609764,,,0.077834964,training,0,0.0
0.2711277,-2.966713,0.7205302,-2.3543656,0.727571,0.32271788,4.0490685,3.0399892,0.02289274,-1.3316538,-1.876577,0.45301598,0.7991796,-0.019693745,0.55372995,2.134067,1.4727575,-3.3818612,0.11752467,1.8075746,3,nan,11.0,188,10.44138,72.58553,,,0.38279492,validation,0,0.0
-0.3514884,-1.0639536,-0.7367743,0.48191792,-1.6646677,1.9528033,1.3381449,2.205225,-1.373715,0.7615694,-0.42926246,-2.1450317,0.32049194,-1.4459797,0.1934583,-3.0075014,-5.7225018,0.64467573,-0.34561667,3.7932148,3,nan,14.0,129,10.972139,95.255035,,,0.6572843,training,0,0.0
-1.1849837,-2.9850266,0.11615476,1.1010222,-0.74266267,0.22857186,1.7735559,1.0686578,-0.31271392,0.670851,-0.67450464,-0.50806326,-0.772418,0.7297118,0.5791639,-0.9787021,-6.771998,3.069732,-1.1617533,0.0959859,2,nan,7.0,68,10.742522,69.85508,,,0.03125954,training,0,0.0
-0.29036772,-2.4408586,-1.1943934,-4.655582,-0.01815667,-1.6333301,-2.054636,-8.111056,2.4306343,-1.9007883,1.2727983,-0.6815909,0.41378975,0.49806276,-0.707899,0.9371195,5.906427,-3.8926003,-0.22046809,-3.0559416,2,nan,nan,97,10.354902,3.4236479,,,0.15916021,validation,1,12828.59814863583
-0.8277285,-1.9349282,-1.6308099,6.2711344,-0.21147913,1.3866827,-1.4056224,-2.83843,-0.70331246,0.7953804,-3.8838685,2.1568677,1.6123784,-1.3466932,0.40585205,0.41438237,-3.599144,-3.3413951,-0.16357149,-5.3050575,1,nan,6.0,37,10.653531,85.95059,438.03152,,0.24337575,validation,1,11439.328460336399
-0.11660997,-0.82539546,0.6697073,1.6828974,0.6012334,0.6713205,3.4186988,0.6353056,-3.6978662,0.5114125,3.185016,2.379616,0.5700914,1.2783204,-1.9053161,-1.008434,-9.769824,-2.515808,0.10417394,-4.2780166,2,nan,3.0,120,10.542617,68.06294,,,0.26228443,training,1,9160.644565319328
-0.81592673,-1.4080858,0.9459245,-1.0218459,-0.76971984,3.9819746,-2.1992652,2.6002703,-1.1113666,-2.9634852,0.07518819,0.008920263,-0.16120139,4.611602,-0.7027387,-0.85794514,0.36691168,4.379664,-0.031885408,1.5921236,3,nan,9.0,107,10.884056,56.84117,,,0.19186924,validation,0,0.0
-0.26702446,-3.8837838,0.22289684,2.7453165,1.6739599,0.55412596,-4.343493,-2.9731638,-0.7897448,3.6705048,-4.4474554,-0.98991144,0.65364265,0.16021644,-0.8445907,0.27536723,-2.9999409,-0.25927916,-0.28867885,-1.7408173,2,nan,2.0,120,10.275054,,,,0.6270302,training,0,0.0
-0.18809041,0.8772723,0.9706535,-1.6470126,-0.08110079,0.8784348,-0.49060804,1.3735408,1.6402344,0.6514289,2.251921,-0.25437987,0.9267451,4.237415,0.6558533,-0.49908224,3.6117887,-2.53814,-0.23438905,2.0897522,2,nan,17.0,166,10.1080675,49.788425,,,0.044690076,training,0,0.0
-0.675343,-0.23821919,0.6635098,0.67108756,-0.054920554,-0.27320367,1.3396144,-0.028251396,-0.76751673,0.07200361,1.6748253,-2.7457776,0.83119625,-0.4566062,-0.7322855,0.71497256,-3.721044,3.1760838,1.0830368,0.83796626,1,nan,12.0,59,10.191272,,,,0.93624276,validation,0,0.0
-0.16209242,-1.1069643,0.72336596,1.5952935,0.86311626,2.6654828,2.240628,-0.906335,1.513853,2.9343116,0.8588625,-2.0848014,-0.4344566,-0.1312328,-0.19471818,-2.6354432,-5.905702,0.8943198,0.14382012,2.3412316,1,nan,nan,140,10.387046,2.7194877,,,0.44097948,validation,0,0.0
-0.618929,-0.44037512,0.6433127,-0.26951626,1.5579622,2.438404,-0.6093961,0.85399634,2.243189,3.698889,-1.9431114,-0.59971344,-0.63312066,3.1104023,0.5784916,-0.17346045,2.2223408,0.3734217,-1.1230619,1.8163521,1,nan,nan,17,10.85406,,,,0.74903166,training,0,0.0
-0.5407955,0.62677956,-1.2733803,-3.1684783,-0.016554905,-0.9159223,-2.3953848,-6.372158,1.6453733,-1.7659012,1.9741722,-1.3191521,0.9070382,1.326667,-0.06203785,0.93417656,6.49493,-2.7337408,1.4222838,-3.2279534,2,nan,8.0,11,10.270844,34.25938,,,0.55119175,training,1,6931.930487565078
-0.69358057,-1.553309,-1.3316832,2.969078,-0.60669047,-0.42459714,-1.39019,2.2733583,-2.375483,4.8191533,-2.1683547,-3.4096494,0.26679254,0.58335614,-0.26967886,2.2210279,-3.8377223,-0.49902713,-1.305515,1.7377447,3,nan,9.0,118,10.626359,29.184174,,,0.837342,training,0,0.0
-0.8899283,-4.810482,0.18627569,2.2500088,-0.4602249,-0.730795,3.534945,2.8378444,-0.5089222,0.7111062,-2.6564467,-2.2304251,-0.7515527,0.09637059,-0.57211065,-1.4842881,-9.41135,0.2216715,-0.42277822,1.0711567,3,nan,13.0,179,10.623551,55.157894,,,0.6564661,training,0,0.0
-0.025021886,1.0373844,0.8397472,3.5891647,0.07932559,-2.9928532,0.019092914,-0.7847959,2.4637585,0.72768885,1.0605986,-0.3912998,0.4579714,0.5774091,0.32282063,2.3605537,-0.075203486,3.3514843,0.2864143,-1.6241838,1,nan,4.0,29,10.408047,34.272415,,,0.8780829,validation,0,0.0
0.3053082,-0.02324322,0.13644518,-0.7666748,-0.8143715,0.66362226,1.6747919,-1.1717827,2.1617043,-0.97757787,-0.4433136,-2.0115228,-0.44227922,-1.2137967,-0.3798113,-0.10850594,2.2395947,-0.35572165,-1.5823607,1.576129,3,nan,16.0,17,10.050335,80.14839,,,0.96754843,validation,0,0.0
-1.1439235,-3.630298,0.18674803,-0.40456936,0.32315525,2.1275291,2.6143095,-0.18869697,3.4339063,-0.28835106,-3.8537493,1.2016928,-1.0064553,0.34279692,-0.115360044,-0.101126164,1.7076223,-1.9170187,-0.36158717,0.68883747,2,nan,3.0,2,10.744834,34.50487,,,0.07037618,training,0,0.0
-1.3907228,-2.6009405,-1.4777838,2.351483,-0.8917641,-1.5107015,-0.057646308,-3.8333037,-0.048326384,1.557879,-2.9039438,2.0895007,-1.5989614,-1.8388705,2.0219176,1.2515699,-2.7588325,-2.2576845,1.1430368,-5.36546,1,nan,nan,16,10.295726,,,,0.9148002,training,0,0.0
0.8722459,-0.4411328,1.5591888,-4.4140253,0.24858364,-1.269123,1.8813605,4.9060345,0.705018,-1.900081,-0.4642433,1.0540771,-0.67649174,1.9336416,0.41334578,0.9702579,5.169329,-1.1263638,-0.9951918,3.1538966,1,nan,17.0,115,10.3984585,50.377052,,,0.4813657,validation,0,0.0
-0.7361836,-5.484275,-0.08943181,1.1730897,-0.62362826,-1.6806511,-2.627889,-10.947574,6.741067,-0.19196911,5.0925465,-1.7166685,-1.0339503,1.7120655,0.6956434,2.2783883,0.14928943,2.6924644,-1.4283046,-0.6615296,2,nan,nan,75,10.377239,9.019949,,,0.1310734,training,1,10908.4817398423
0.7471067,-0.8485146,-1.3466228,4.989661,0.52329135,-0.42192265,-0.26289088,-0.53853023,0.21994404,2.5635586,-2.554244,0.4526399,-0.28562045,-0.5854746,-0.69635046,1.4678128,-2.2128465,-2.6118627,0.52527726,-2.3474922,2,nan,15.0,29,10.663603,65.591415,902.9827,,0.8163374,training,0,0.0
0.17511655,0.1488864,-0.92635673,0.5853687,-0.98669827,-0.45725715,1.4452723,2.402104,-4.3733993,0.2907904,1.4548944,-1.1473231,0.3527977,-0.29567602,1.1403451,2.778862,-3.1855996,-1.8807932,-0.6322127,-0.43126464,1,nan,14.0,43,10.086333,94.90616,,,0.1399459,training,0,0.0
-2.0734613,-0.21482447,-0.7160328,-1.4080876,0.14848135,-0.899595,-0.6086379,-5.908208,1.356394,-2.636138,2.515955,-4.728906,0.28256628,-3.2923777,-0.81584847,-0.8925046,0.3676796,1.3651098,-1.184441,1.1777902,3,nan,8.0,18,10.54989,84.91074,,,0.099632,training,1,9251.549456658144
-0.5684402,-2.3688512,-0.13253838,-0.05324197,0.116102286,2.8778915,3.99667,-1.3766418,0.10740423,0.27587837,0.13645305,-0.60847014,-0.3639042,-1.0859896,0.42450303,2.7072625,-1.3811542,-1.2620462,-0.66608924,0.15561588,1,nan,nan,40,10.015422,6.678177,,,0.061817635,training,0,0.0
-1.0325482,-4.720404,-0.7814345,0.18995683,0.28243992,-1.057408,1.0222541,-0.16364259,-2.3776667,-0.7637127,-0.41706017,-1.5075277,-0.62456715,1.3646144,-1.0011387,3.5266695,-4.34394,0.43053946,-1.53977,-1.9032907,1,nan,5.0,146,10.983039,22.498987,,,0.59110534,training,0,0.0
0.40131506,-0.83609056,1.71579,-1.6131699,-0.844196,3.3509388,-1.9711009,-8.996936,1.935242,-0.17309816,3.4168582,-0.0018469692,-1.1781267,0.35748455,-0.5727161,-5.1325994,-3.3411374,1.5984771,0.15905589,-2.7958357,1,nan,18.0,198,10.598427,68.22456,,,0.62956977,validation,1,9758.323898071645
-0.47218233,-2.1079373,-1.0567231,0.83849037,-0.66262805,-1.2147145,-1.5527874,3.0091383,-4.168234,1.0979125,-0.5631952,-4.0518937,-0.29803774,1.9200763,-2.346042,1.8475673,-3.5698152,-1.9955752,-0.44763622,1.3145907,2,nan,3.0,165,10.384114,18.432352,,,0.19136152,training,0,0.0
-0.6482708,-0.82279366,0.9688627,6.1834335,1.4903598,-1.3818026,-0.64887816,0.27820727,1.9331585,2.065552,-1.663783,0.71627694,1.3198184,1.0613508,1.2643346,2.645383,-1.0248358,-0.34936148,-0.10338063,-1.7824038,3,nan,18.0,88,10.146748,18.052137,672.3225,,0.9786105,validation,0,0.0
2.0138373,0.697725,-0.40988955,-0.88828707,-0.78635556,-1.689121,1.8733487,5.628162,-1.8364718,-1.0706753,2.6411302,-1.3187263,1.5743533,2.5984511,-0.17530857,0.9178032,-3.7119238,6.9444,1.1481996,2.0854638,1,nan,12.0,108,10.696878,70.56447,,,0.17711517,training,0,0.0
0.33848667,-0.17956603,-0.6610569,-1.332991,-0.096114896,1.329565,-0.51438457,0.47504908,-2.5852964,0.13893966,1.3905807,-0.16798982,0.42784527,1.8337616,0.12064542,0.25418782,-1.5022087,-0.05268099,-2.201505,-0.6668972,2,nan,16.0,137,10.905808,,,,0.27310288,training,0,0.0
-0.64562654,-0.10821482,0.8515427,-1.609318,1.0374913,1.7484722,-0.3913926,-0.18907191,-3.8712776,-3.6368053,1.6575215,-1.9957677,-0.13188924,-1.0320978,-0.51500595,2.613406,0.8207064,1.0320393,-1.6581564,0.41488275,3,nan,nan,200,10.318109,,,,0.35339978,training,0,0.0
1.401448,-1.1083235,-0.57049984,-1.597778,1.0251635,0.7484365,-0.39020666,3.8551683,-1.1766424,-1.7155826,-0.463551,0.8197233,0.29726967,2.2857647,-0.6635697,0.20870318,0.85001856,1.3573166,-0.5748713,1.9217825,3,nan,8.0,127,10.766492,,,,0.82620656,training,0,0.0
-0.11576158,-0.5726826,-0.8176552,0.5059525,0.06984728,0.022719234,-0.56252474,-2.3589032,0.6646603,3.0651548,-1.6440146,1.2268318,-0.2769903,-0.4657857,-1.0573996,0.52529997,-0.6266671,0.7739119,-0.096898146,-2.2949786,1,nan,13.0,146,10.287498,49.678154,,,0.8294138,validation,0,0.0
0.5848335,-1.8398938,0.047080737,0.105258964,0.7264401,-1.5794741,-1.9633843,-2.2133424,1.8883959,2.5504644,-4.0138555,-0.5190901,-0.47357726,0.14388797,0.295332,0.9216684,1.2355216,2.6988316,-0.7007104,-1.7298853,3,nan,nan,189,,8.717093,,,0.5494947,training,0,0.0
-0.5548343,-1.6277578,-1.2423935,-0.059728246,-0.953188,-1.3878458,-4.3321285,-1.9478998,-0.38457677,1.677918,-3.0481184,-0.93796915,0.6017606,0.31801492,-0.059600912,0.18212035,0.88920105,0.99563533,1.4968894,-1.1668167,1,nan,11.0,150,10.702315,87.70166,,,0.0690902,validation,0,0.0
0.39009762,-1.1515394,0.102805875,-2.4157999,-1.5490217,-0.6442829,2.9969547,-0.40821123,0.48321164,-2.3549745,0.183175,0.5715927,0.088430166,-0.20733559,0.55362564,4.1625805,4.255956,-1.7006563,1.9821581,-1.146472,3,nan,16.0,15,10.625015,99.4415,,,0.55147463,training,0,0.0
0.3302044,-0.87462056,0.4861798,-1.399494,-0.21116592,-0.46010292,1.7461264,-1.102648,2.1043732,-0.014643098,0.8344462,2.486084,0.49096757,1.8774334,-1.1344501,3.6618657,3.6684682,0.6570162,-0.16450839,-2.092936,3,nan,16.0,129,10.930735,56.92169,,,0.36042508,validation,0,0.0
1.2887627,-3.6716118,-0.73223513,0.19553275,-0.7985492,3.3065643,2.1433947,0.52201694,0.9278967,3.0433683,0.8410628,0.20274867,0.33806443,3.9445856,0.22803544,0.44843793,-4.064833,-0.43123594,0.643259,1.1765355,3,nan,nan,59,10.269042,6.094166,,,0.5970683,training,0,0.0
-0.007386394,-2.5069735,-0.022897307,-1.7466841,-0.60900474,-0.61950934,2.8894854,2.579005,-3.935495,1.8829728,2.7448614,-4.1000147,0.18461852,2.2624009,2.4074686,2.4811883,-5.9334893,-1.9008971,-0.44384065,1.6197249,3,nan,4.0,104,10.923615,47.56192,,,0.55992997,training,0,0.0
-0.12156522,-2.0936165,-0.8354315,0.5287097,0.3785253,1.2426353,-0.2875346,-0.8047771,-0.3664775,-2.0622191,-0.967123,1.2670623,-0.44781357,0.5890835,0.17826788,-2.6101282,-3.4396653,0.19520605,2.2130427,-1.763408,2,nan,nan,87,10.678083,,,,0.72850186,validation,1,7624.586918349596
1.1146739,-0.021676676,-1.5238843,1.6486918,0.016889974,2.2437549,-2.3684416,-6.0883384,1.483744,3.713608,0.5294074,1.8364364,0.5424158,-1.8349162,-0.4247918,-3.6458104,-3.0716956,-1.0775318,-0.844634,-1.6360416,1,nan,4.0,90,10.771362,43.309998,,,0.67215675,training,1,11187.177741259648
-0.95251894,-0.629664,-0.044243213,-1.1867268,-0.500039,0.15469038,-5.3925896,-10.1953535,2.5558977,1.9988893,3.964991,-0.8925462,-1.4957556,-0.24595849,-0.08932207,-0.32643145,0.6453929,5.449252,-0.13501416,-1.6650325,1,nan,8.0,196,10.571635,27.649466,,,0.8467534,training,1,11455.34954545636
-1.157443,0.0573565,-0.6348608,-1.858425,-1.9193407,1.0471975,2.0331438,3.156012,-2.5783,0.3096206,2.8962135,-0.10795721,0.72279495,1.1639588,-1.7150028,3.2923086,-0.3027863,0.7984815,-0.587149,2.2028775,1,nan,1.0,82,10.833904,78.748634,,,0.3709109,validation,0,0.0
-0.7903296,-0.9763818,0.36080652,5.615317,-0.86695105,-0.7624632,-2.2173455,2.3881547,-2.028475,0.52962995,0.008492314,-3.709486,1.2848657,1.4179343,-1.6923838,2.7198954,-2.5772188,-2.07261,-0.52793443,1.535691,1,nan,4.0,172,10.698282,39.1353,,,0.5793006,training,0,0.0
-0.42588857,2.2265673,2.1805902,-0.9614713,0.7476282,-0.4421046,-1.7567635,0.45313093,2.366292,0.02238782,0.72146523,-0.6277502,0.6367765,2.7017672,0.028366493,-0.9537569,5.0137944,-0.055801615,-0.53092355,1.079283,3,nan,16.0,28,10.146608,36.40832,,,0.5191981,training,0,0.0
0.80499864,-2.1263185,-0.91269076,-1.9023213,0.27133876,1.2506735,1.1806992,0.66919166,-2.901465,1.3036399,2.5975084,0.9676252,0.12639378,1.486939,0.15190506,3.217824,-2.5660686,0.5488604,-0.055729993,0.14122383,2,nan,16.0,34,10.612461,20.541805,,,0.28723356,training,0,0.0
-0.0007817057,-2.1963289,-0.64473826,0.12495708,0.10790041,-0.5274752,0.6325377,-1.5124052,0.009949041,0.08861981,2.0498192,4.283437,-0.054782357,1.4640374,-1.5973713,-0.23982704,-3.902747,-0.06046154,1.7908973,-3.1925952,3,nan,6.0,63,10.279321,22.965937,,,0.5322454,training,1,7077.141218405496
-1.9560425,-0.41881546,0.08906558,-3.1254523,-0.45559362,-2.2362616,2.590234,5.679917,-6.0969853,-3.9502633,2.5244548,0.79406637,1.0247152,0.73249346,1.0864503,5.0290465,-1.1228553,1.6650616,-1.1853644,-0.5047467,2,nan,18.0,176,10.915878,58.6909,60.024147,,0.41758552,training,0,0.0
-0.9132994,0.81098264,-0.69588405,-0.4022906,-0.49886993,0.5286073,-0.6891384,5.289825,1.9864961,3.4170203,-3.194104,-2.4316232,1.3044604,4.83041,-0.32598048,0.27981684,3.5928836,2.4705095,0.7228826,3.4242866,2,nan,2.0,127,10.198233,49.43613,,,0.9791551,validation,0,0.0
0.7593796,1.3247963,-0.6183233,4.2260776,-2.066502,-1.1715817,2.2020838,2.622963,2.4328344,-0.8881739,-1.2744771,0.28153887,0.7219455,2.3385398,-0.2625413,0.7881099,1.1108297,-2.3909209,0.44031805,-2.0268476,2,nan,14.0,49,10.285716,16.717466,,,0.23331036,training,0,0.0
0.83510447,-0.72256684,-0.38619295,-0.8576862,0.11412178,-3.3661542,0.40146488,1.3470086,1.4010397,-2.0688508,0.37477717,-0.110529445,-1.0986375,2.465031,-0.6459715,1.7044705,3.5651827,-2.8910487,0.050495695,-0.5699043,3,nan,17.0,81,10.047655,83.147964,,,0.15037972,training,1,8366.414777812795
1.2188269,-1.6985533,1.4575205,-2.556884,-1.2547867,-1.1996617,2.8935966,1.9453151,-1.602826,-3.4573643,-0.9768009,0.78513116,-0.6719537,-1.0087328,0.47089595,2.161261,1.5250784,-2.675755,-0.4532295,-0.5745667,3,nan,10.0,176,10.447579,19.943844,,,0.7510104,validation,0,0.0
1.7631042,-2.3118975,-0.037399016,-1.7610033,-0.5546059,-5.1084843,-4.004311,-3.6106744,-5.959194,-0.077472515,0.47798422,-1.2723609,-0.5921836,-2.5517583,0.80730456,0.7377104,-4.9657483,-1.752444,0.3858827,-4.1085205,1,nan,6.0,17,10.557588,77.70981,,,0.22389273,training,0,0.0
0.76400876,-0.6070068,-0.045261364,-1.504251,1.4368579,-0.85204697,-1.1644241,3.8993886,-2.4218771,1.5178516,-2.1801598,-2.8268623,0.74457115,2.4773977,0.47942632,0.80566746,0.28094167,-0.49567866,-0.83208364,1.5377738,1,nan,4.0,3,10.573561,51.666557,,,0.24114433,training,0,0.0
0.99186313,-2.019054,-0.22784176,-0.3907444,1.7510183,-1.2931308,2.9308774,0.35773993,-2.5526485,-1.9364325,1.5588515,-1.2481854,-1.0879906,0.0033007618,-0.30280095,3.5123298,-3.977304,2.2591915,1.9825659,-1.9942408,3,nan,12.0,176,10.905377,20.22381,,,0.3189792,validation,0,0.0
0.61733645,3.5298326,-1.630616,4.129134,0.2580661,-1.630528,-2.41486,-2.0802994,-0.47941908,1.0109111,-2.362288,-0.21047862,-0.3648673,-4.491667,0.6161639,1.059886,0.94815904,2.8697116,-1.1873314,-2.7413118,3,nan,15.0,181,10.347414,90.46395,,,0.22028923,training,0,0.0
0.7122523,-1.4350939,0.43064904,-0.5827683,0.4342765,0.6241049,0.40705463,4.138663,-2.8084564,0.2929313,2.1262536,-3.0721388,-1.2572498,2.996564,0.32092017,0.20701401,-4.5326576,1.5077648,-1.2753402,3.476421,1,nan,2.0,87,10.447529,45.730686,,,0.82538587,training,0,0.0
-0.2604079,-3.4313915,1.1488825,0.33175415,-1.2562964,-2.3573265,0.5574507,5.0888863,-1.706373,-0.6612822,-0.65837675,-1.95997,0.37162375,3.8043535,-1.0363083,-0.44072592,-5.1795654,-0.31430477,-1.102157,1.4308068,2,nan,9.0,177,10.851237,61.127533,,,0.29299617,training,0,0.0
1.156476,-2.43897,-0.7275616,0.21143521,0.8935064,-1.0939938,3.4605532,0.93853295,1.6334325,1.0587552,0.64012754,-1.4798133,0.22170997,2.121211,0.06625506,-0.23949984,-4.898144,1.6813878,1.1943207,0.21974175,3,nan,nan,172,10.576829,9.106932,651.6722,,0.5609055,validation,0,0.0
-0.30565184,-1.2517195,1.3538464,-0.3944794,-0.67290777,-2.5006645,-0.9975781,3.7827091,-3.215506,-1.8339545,1.2289737,-4.0630283,-1.6073651,3.3771868,0.78558475,1.6279619,-1.1232251,-2.54382,0.9787282,1.3686295,2,nan,nan,107,10.653993,8.344952,,,0.76393783,training,0,0.0
-0.15890776,-2.7033784,0.71010125,0.11023097,-1.8423755,-0.6844657,-1.3172355,-1.4261347,0.026547633,0.20167576,0.41621593,0.5725768,-0.17062347,3.4084742,1.5297236,-0.19469373,-2.067074,-1.5024598,1.9018632,-2.5035343,2,nan,7.0,111,10.278359,55.504887,,,0.8299331,training,1,10312.452298226832
0.107641995,0.5257869,1.6657134,1.4307271,0.40610567,-1.4053911,1.4906161,2.9685748,-2.060909,0.7402336,-0.9953166,-1.5001193,-1.0483431,0.8507706,0.53629786,1.1351117,-2.440306,-1.1988004,-0.61594224,-1.2569109,1,nan,nan,2,10.487472,0.7416063,,,0.88962024,training,0,0.0
2.1455083,-4.1614466,1.8114456,1.1451157,-0.25217146,0.84167033,5.1407065,1.6412154,-1.5063939,-0.19645001,-0.7028197,-2.5691662,0.80511993,-0.3282541,0.9379162,1.3909066,-6.296969,-3.9738843,0.60926646,0.700708,3,nan,15.0,86,10.620953,24.362144,,,0.33165988,validation,0,0.0
0.3212564,-1.8947057,-1.1434034,-1.9597287,-0.696118,0.7822043,3.0147939,4.0802307,-2.498858,-0.5411359,2.3279142,0.017402224,-0.28636965,3.1433253,-0.72049004,2.905916,-2.1627927,0.1446112,-1.1231529,1.2884473,1,nan,17.0,161,10.133394,17.422611,,,0.54607314,validation,0,0.0
-0.64743626,-3.798999,1.3624768,2.4961076,-0.20129257,2.3909278,1.3936949,-6.3630095,3.9842548,0.8785752,-1.9537147,-0.414365,0.65316284,0.1962438,-0.8089645,2.4197972,-0.33997816,1.0886137,-1.1965737,-3.4379067,1,nan,17.0,163,10.032908,94.26955,,,0.4631184,training,0,0.0
-1.3490022,-0.5515073,0.34866497,5.557999,0.18947212,0.084147684,1.0124356,1.0211906,2.0654285,1.6897504,-3.1442597,4.000087,1.3710158,-1.8723426,0.79759043,-0.018945295,-2.0833435,-0.7485698,0.3615724,-1.2675072,2,nan,13.0,164,10.113411,72.85314,,,0.08066739,training,1,11912.638790667439
0.94971955,-0.8673092,-0.90669465,-2.5051606,0.5912419,5.1009793,-0.54868686,-2.634717,0.9247185,-0.84653735,3.4280453,1.4981759,1.3242198,5.2873707,0.42320284,6.081198,6.8782034,3.0109022,0.32160214,-1.1653258,2,nan,11.0,157,10.477461,43.210052,,,0.5287314,training,0,0.0
0.23395039,-0.6762859,0.72099686,0.48266822,-2.3138893,2.719532,-1.1272866,3.3150055,-3.422608,0.11610268,1.1591688,-2.8938098,0.7949385,0.9398007,1.5250982,-2.3128293,-5.358822,1.2009863,-0.9029632,4.296915,3,nan,12.0,166,10.024027,41.008995,,,0.16460155,training,0,0.0
0.8295398,2.5211349,0.860965,5.7527423,-0.15839298,-1.0980139,1.3688713,8.968696,0.79802847,1.4381322,2.2541645,2.2205856,0.72544795,4.316131,1.0605044,-4.045424,-6.877167,1.3373572,-0.44107705,2.9649632,1,nan,7.0,30,10.626209,93.65781,377.09177,,0.18580195,training,1,11432.61342431256
-0.5209554,0.13787961,-0.43332127,-1.2169212,-0.51474524,0.9033071,1.5655899,3.836691,-0.1995274,2.162302,-1.6921026,-1.9197584,0.6203581,3.255158,-0.44904554,-0.0422178,0.43845704,-1.1081309,-0.49057075,1.3900452,1,nan,11.0,142,10.097583,47.113384,,,0.10101915,training,0,0.0
0.7306607,-4.663504,-1.041613,-2.4687786,-2.320622,-2.5587914,-0.34024325,-1.1884273,-4.139401,-0.018117487,-1.2516419,-3.02136,2.162071,0.52762145,-0.27141422,0.7561216,-5.010931,-3.5049932,-2.4681232,-2.3414087,2,nan,19.0,37,10.250961,46.19343,,,0.84766114,validation,0,0.0
2.0850716,0.9463043,0.44624546,-0.16532758,0.75895995,5.9843335,-0.4286794,-0.31693634,0.6941134,-0.7988909,0.87906307,-2.4749715,1.3137469,0.2442196,-1.2372326,-2.7935915,0.26689854,2.4996998,0.2868592,4.2454505,2,nan,20.0,129,10.426493,58.07225,,,0.045069624,training,0,0.0
-1.0679295,-0.36374277,0.38507834,1.7741566,-2.328723,-3.8842535,0.054727748,2.5617092,1.8668358,-1.0153173,-0.90577734,-2.1713085,-0.24378222,3.180626,0.8184625,1.983693,1.5648739,0.9029956,0.50785506,-0.4398662,2,nan,19.0,172,10.115827,15.5063,,,0.29226035,validation,0,0.0
1.0900135,-0.11584658,1.8674035,0.1140255,1.4481002,-2.5363266,0.58630586,2.9265313,-0.44971168,-1.5405812,2.1381328,-1.7694509,-1.3329456,3.9678795,-0.92707306,1.5142981,-0.46227282,0.10731356,-0.6756695,-0.13888834,3,nan,18.0,171,10.270552,64.957596,,,0.3784134,training,0,0.0
1.666666,-0.87971985,0.45606956,-1.9688947,0.13433622,3.9812343,-0.39993382,-2.63277,-5.019639,-4.0186877,3.6316442,-0.17176265,0.8461066,0.47522298,-1.6702849,6.0138865,0.67167366,4.543113,0.34375137,-2.745085,1,nan,16.0,43,,41.102543,,,0.6419936,training,0,0.0
1.4726617,-0.6252513,-2.0130265,-0.8768841,-0.37435764,2.9208133,-0.8601664,-5.474421,-0.0780657,-2.744808,4.319255,-1.1290433,0.35304424,-3.1292107,0.13277134,0.78283,1.897347,-2.4856906,1.1222568,2.208425,3,nan,14.0,188,10.985045,91.16371,,,0.89428866,validation,1,11286.87627683414
0.055598643,-2.7332222,-0.12337315,1.193055,-1.6255544,0.3002124,0.25911003,5.9743843,-5.195024,0.41013804,2.0618968,-2.7227733,1.283858,3.813716,0.5502716,-1.4590557,-10.65219,1.1018538,1.6096582,2.6055665,1,nan,20.0,74,10.611573,91.265755,,,0.6082578,training,0,0.0
